TMK13,Bedrooms
2380780250000,3.0
2380780260000,3.0
2380780270000,4.0
2380780280000,3.0
2380780290000,3.0
2380780300000,3.0
2380780310000,3.0
2380780320000,3.0
2380780330000,3.0
2380780340000,4.0
2380780350000,6.0
2380780360000,3.0
2380780370000,3.0
2380780380000,4.0
2380780390000,3.0
2380780400000,4.0
2380780410000,3.0
2380780420000,5.0
2380780450000,3.0
2380780460000,4.0
2380780470000,3.0
2380780480000,4.0
2380780490000,2.0
2380780500000,3.0
2380810010000,3.0
2380810020000,3.0
2380810030000,8.0
2380810040000,8.0
2380810050000,3.0
2380810060000,3.0
2380810070000,3.0
2380810080000,3.0
2380810090000,4.0
2380810100000,4.0
2380810110000,3.0
2380810120000,3.0
2380810130000,3.0
2380810140000,4.0
2380810150000,4.0
2380810160000,4.0
2380810170000,3.0
2380810180000,4.0
2380810190000,3.0
2380810200000,4.0
2380810210000,4.0
2380810220000,4.0
2380810230000,5.0
2380810240000,4.0
2380810250000,5.0
2380810260000,3.0
2380810270000,3.0
2380810280000,4.0
2380810290000,4.0
2380810300000,3.0
2380810310000,4.0
2380810320000,3.0
2380810330000,3.0
2380810340000,3.0
2380810350000,3.0
2380810360000,3.0
2380810370000,3.0
2380810380000,4.0
2380810390000,4.0
2380810400000,3.0
2380810410000,3.0
2380810420000,4.0
2380810430000,6.0
2380810440000,3.0
2380810450000,5.0
2380810460000,5.0
2380810470000,2.0
2380810480000,3.0
2380810490000,3.0
2380810500000,3.0
2380810510000,3.0
2380810520000,4.0
2380810530000,5.0
2380810540000,3.0
2380810550000,3.0
2380810560000,4.0
2380810570000,3.0
2380810580000,3.0
2380810590000,4.0
2380810600000,5.0
2380810610000,4.0
2380810620000,3.0
2380810630000,3.0
2380810640000,3.0
2380810650000,3.0
2380810660000,4.0
2380810730000,3.0
2380810740000,3.0
2380810750000,5.0
2380810760000,3.0
2380810770000,3.0
2380810780000,3.0
2380810790000,3.0
2380810800000,3.0
2380810810000,4.0
2380810820000,3.0
2380810830000,3.0
2380810840000,4.0
2380810850000,3.0
2380810860000,4.0
2380810870000,5.0
2380810880000,4.0
2380810890000,4.0
2380810900000,5.0
2380810910000,4.0
2380810920000,4.0
2380810930000,3.0
2380810940000,3.0
2380810950000,3.0
2380810960000,3.0
2380810970000,3.0
2380810980000,4.0
2380810990000,4.0
2380811000000,3.0
2380811010000,4.0
2380811020000,3.0
2380811030000,5.0
2380811040000,3.0
2380811050000,4.0
2380811060000,3.0
2380811070000,4.0
2380811080000,3.0
2380811090000,2.0
2380811100000,3.0
2380811110000,3.0
2380811120000,3.0
2380811130000,3.0
2380811140000,3.0
2380811150000,6.0
2380811160000,4.0
2380811170000,4.0
2380811180000,4.0
2380811190000,4.0
2380811200000,6.0
2380811210000,4.0
2380811220000,3.0
2380811230000,3.0
2380811240000,4.0
2380811250000,4.0
2380811260000,5.0
2380811270000,3.0
2380811280000,4.0
2380811290000,2.0
2380811300000,3.0
2380811310000,3.0
2380811320000,3.0
2380811330000,4.0
2380820010000,3.0
2380820020000,4.0
2380820030000,3.0
2380820040000,3.0
2380820050000,3.0
2380820060000,3.0
2380820070000,3.0
2380820080000,3.0
2380820090000,3.0
2380820100000,5.0
2380820110000,6.0
2380820120000,3.0
2380820130000,3.0
2380820140000,3.0
2380820150000,3.0
2380820160000,3.0
2380820170000,5.0
2380820180000,4.0
2380820190000,3.0
2380820200000,4.0
2380820210000,4.0
2380820220000,4.0
2380820230000,3.0
2380820240000,3.0
2380820250000,4.0
2380820260000,4.0
2380820270000,4.0
2380820280000,3.0
2380820290000,4.0
2380820300000,3.0
2380820310000,3.0
2380820320000,4.0
2380820330000,3.0
2380820340000,3.0
2380820350000,3.0
2380820360000,3.0
2380820370000,3.0
2380820380000,3.0
2380820390000,4.0
2380820400000,3.0
2380820410000,3.0
2380820420000,4.0
2380820430000,4.0
2380820440000,3.0
2380820450000,4.0
2380820460000,3.0
2380820470000,4.0
2380820480000,4.0
2380820490000,3.0
2380820500000,3.0
2380820510000,3.0
2380820520000,3.0
2380820530000,3.0
2380820540000,4.0
2380820550000,3.0
2380820560000,4.0
2380820570000,3.0
2380820580000,3.0
2380820590000,4.0
2380820600000,3.0
2380820610000,4.0
2380820620000,3.0
2380820630000,2.0
2380820640000,3.0
2380820650000,3.0
2380820660000,3.0
2380820670000,3.0
2380820680000,3.0
2380820690000,4.0
2380820700000,4.0
2380820710000,4.0
2380820720000,4.0
2380820730000,3.0
2380820740000,4.0
2380820750000,3.0
2380820760000,3.0
2380820770000,3.0
2380820780000,3.0
2380820790000,2.0
2380820800000,4.0
2380820810000,4.0
2380820820000,3.0
2380820830000,3.0
2380820840000,5.0
2380820850000,4.0
2380820860000,3.0
2380820870000,2.0
2380820880000,3.0
2380820890000,3.0
2380820900000,3.0
2380830010000,3.0
2380830020000,4.0
2380830040000,3.0
2380830050000,4.0
2380830060000,3.0
2380830070000,3.0
2380830100000,3.0
2380830110000,3.0
2380830120000,3.0
2380830130000,5.0
2380830140000,3.0
2380830150000,4.0
2380830160000,4.0
2380830170000,2.0
2380830180000,4.0
2380830190000,3.0
2380830200000,2.0
2380830210000,6.0
2380830220000,3.0
2380830230000,3.0
2380830240000,4.0
2380830250000,3.0
2380830260000,4.0
2380830270000,4.0
2380830280000,5.0
2380830290000,4.0
2380830310000,3.0
2380830320000,4.0
2380830330000,2.0
2380830340000,4.0
2380830350000,4.0
2380830360000,3.0
2380830370000,3.0
2380830390000,4.0
2380830400000,3.0
2380830410000,3.0
2380850010000,4.0
2380850020000,4.0
2380850030000,4.0
2380850040000,4.0
2380850050000,4.0
2380850060000,3.0
2380850070000,3.0
2380850080000,3.0
2380850090000,3.0
2380850100000,3.0
2380850110000,4.0
2380850120000,4.0
2380850130000,4.0
2380850140000,6.0
2380850150000,3.0
2380850160000,3.0
2380850170000,4.0
2380850180000,3.0
2380850190000,3.0
2380850200000,3.0
2380850210000,4.0
2380850220000,4.0
2380850230000,4.0
2380850250000,4.0
2380850260000,4.0
2380850270000,4.0
2380850280000,3.0
2380850290000,3.0
2380850300000,4.0
2380850310000,4.0
2380850320000,4.0
2380850330000,4.0
2380850340000,3.0
2380850350000,3.0
2380850360000,4.0
2380850370000,3.0
2380850380000,3.0
2380850390000,4.0
2380850400000,4.0
2380850420000,4.0
2380850430000,5.0
2380850440000,3.0
2380850450000,4.0
2380850460000,4.0
2380850470000,6.0
2380850480000,3.0
2380850490000,4.0
2380850500000,3.0
2380850510000,4.0
2380850520000,4.0
2380850530000,4.0
2380850540000,4.0
2380850550000,4.0
2380850560000,4.0
2380850570000,4.0
2380850580000,4.0
2380850590000,5.0
2380850600000,3.0
2380850610000,3.0
2380850620000,3.0
2380850630000,3.0
2380850640000,5.0
2380850650000,4.0
2380850660000,3.0
2380850670000,5.0
2380850680000,3.0
2380850690000,3.0
2380850700000,3.0
2380850710000,5.0
2380850720000,3.0
2380850730000,3.0
2380850740000,3.0
2380850750000,4.0
2380850760000,3.0
2380850770000,3.0
2380850780000,9.0
2380850790000,4.0
2380850800000,4.0
2380860010000,5.0
2380860020000,4.0
2380860030000,4.0
2380860040000,3.0
2380860050000,4.0
2380860060000,4.0
2380860070000,3.0
2380860080000,4.0
2380860090000,3.0
2380860100000,3.0
2380860110000,4.0
2380860120000,3.0
2380860130000,4.0
2380860140000,3.0
2380860150000,2.0
2380860160000,3.0
2380860170000,3.0
2380860180000,4.0
2380860190000,4.0
2380860200000,3.0
2380860210000,5.0
2380860220000,2.0
2380860230000,4.0
2380860250000,3.0
2380860260000,4.0
2380860270000,4.0
2380860280000,4.0
2380860290000,4.0
2380860300000,3.0
2380860310000,4.0
2380860320000,4.0
2380860330000,4.0
2380860340000,4.0
2380860350000,4.0
2380860360000,4.0
2380860370000,4.0
2380860380000,3.0
2380860390000,3.0
2380860400000,4.0
2380860410000,4.0
2380860420000,4.0
2380860430000,3.0
2380860440000,4.0
2380860450000,4.0
2380860460000,4.0
2380860470000,4.0
2380860480000,3.0
2380860490000,4.0
2380860500000,4.0
2380860510000,4.0
2380860520000,4.0
2380860530000,4.0
2380860540000,5.0
2380860560000,5.0
2380860570000,4.0
2380860580000,3.0
2380860590000,4.0
2380860600000,4.0
2380860610000,3.0
2380860620000,4.0
2380860630000,4.0
2380860640000,3.0
2380860650000,5.0
2380860660000,4.0
2380860670000,4.0
2380860680000,4.0
2380860690000,4.0
2380860700000,4.0
2380860710000,4.0
2380860720000,4.0
2380860730000,4.0
2380860740000,4.0
2380860750000,4.0
2380860760000,4.0
2380860770000,4.0
2380860780000,4.0
2380860790000,4.0
2380860800000,4.0
2380860810000,4.0
2380860820000,4.0
2380860830000,4.0
2380860840000,3.0
2380860850000,3.0
2380860860000,4.0
2380860870000,3.0
2380860880000,3.0
2380860890000,3.0
2380860900000,4.0
2380860910000,3.0
2380860920000,4.0
2380860930000,4.0
2380860940000,4.0
2380860950000,3.0
2380860960000,3.0
2380860970000,3.0
2380860980000,4.0
2380860990000,4.0
2380861000000,3.0
2380861010000,4.0
2380870010000,4.0
2380870020000,3.0
2380870030000,6.0
2380870040000,4.0
2380870050000,3.0
2380870060000,3.0
2380870070000,4.0
2380870080000,4.0
2380870090000,3.0
2380870100000,3.0
2380870110000,4.0
2380870120000,3.0
2380870130000,4.0
2380870140000,3.0
2380870150000,3.0
2380870160000,3.0
2380870180000,4.0
2380870190000,4.0
2380870200000,5.0
2380870210000,3.0
2380870220000,2.0
2380870230000,3.0
2380870240000,3.0
2380870250000,3.0
2380870260000,2.0
2380870270000,3.0
2380870280000,3.0
2380870290000,2.0
2380870300000,5.0
2380870310000,4.0
2380870320000,3.0
2380870330000,3.0
2380870340000,3.0
2380870350000,3.0
2380870360000,3.0
2380870370000,4.0
2380870380000,4.0
2380870390000,3.0
2380870400000,4.0
2380870410000,3.0
2380870420000,4.0
2380870430000,3.0
2380870440000,5.0
2380870450000,4.0
2380870460000,4.0
2380870470000,4.0
2380870480000,4.0
2380870490000,4.0
2380870500000,4.0
2380870510000,4.0
2380870520000,4.0
2380870530000,4.0
2380870540000,4.0
2380870550000,4.0
2380870560000,4.0
2380870570000,3.0
2380870580000,4.0
2380870590000,4.0
2380870600000,5.0
2380870610000,4.0
2380870620000,4.0
2380870630000,4.0
2380870640000,4.0
2380870650000,4.0
2380870660000,4.0
2380870670000,4.0
2380870680000,5.0
2380870690000,5.0
2380870700000,4.0
2380870710000,3.0
2380870720000,5.0
2380870730000,4.0
2380870740000,4.0
2380870750000,3.0
2380870760000,4.0
2380870770000,4.0
2380870780000,4.0
2380870790000,4.0
2380870800000,4.0
2380870810000,4.0
2380870820000,4.0
2380870830000,4.0
2380870840000,3.0
2380870850000,3.0
2380870860000,4.0
2380870870000,4.0
2380870880000,3.0
2380870890000,4.0
2380870900000,4.0
2380870940000,4.0
2380870950000,4.0
2380870960000,4.0
2380870970000,5.0
2380870980000,5.0
2380870990000,3.0
2380871000000,3.0
2380871010000,3.0
2380871020000,3.0
2380871030000,3.0
2380871040000,3.0
2380871050000,2.0
2380871060000,4.0
2380871070000,5.0
2380871080000,3.0
2380871090000,4.0
2380871110000,3.0
2380871120000,3.0
2380871130000,4.0
2380871140000,3.0
2380871150000,4.0
2380871160000,4.0
2380871170000,4.0
2380871180000,5.0
2380871190000,4.0
2380871200000,4.0
2380871210000,4.0
2380871220000,4.0
2380871230000,4.0
2380871240000,5.0
2380871250000,3.0
2380871260000,4.0
2380871270000,4.0
2380871280000,5.0
2380871290000,5.0
2380871300000,5.0
2380880010000,4.0
2380880020000,3.0
2380880030000,3.0
2380880040000,4.0
2380880050000,3.0
2380880060000,4.0
2380880070000,4.0
2380880080000,4.0
2380880090000,4.0
2380880100000,4.0
2380880110000,4.0
2380880120000,4.0
2380880130000,3.0
2380880140000,4.0
2380880150000,3.0
2380880160000,4.0
2380880170000,3.0
2380880180000,4.0
2380880190000,4.0
2380880200000,3.0
2380880210000,4.0
2380880220000,4.0
2380880230000,4.0
2380880240000,3.0
2380880250000,4.0
2380880260000,3.0
2380880270000,3.0
2380880280000,4.0
2380880290000,3.0
2380880300000,3.0
2380880310000,3.0
2380880320000,4.0
2380880330000,3.0
2380880340000,3.0
2380880350000,3.0
2380880360000,3.0
2380880370000,3.0
2380880380000,3.0
2380880390000,3.0
2380880400000,3.0
2380880410000,3.0
2380880420000,2.0
2380880430000,4.0
2380880440000,3.0
2380880450000,4.0
2380880460000,3.0
2380880470000,3.0
2380880480000,3.0
2380880490000,4.0
2380880500000,3.0
2380880510000,3.0
2380880520000,4.0
2380880530000,3.0
2380880540000,4.0
2380880550000,4.0
2380880560000,3.0
2380880570000,4.0
2380880580000,4.0
2380880590000,3.0
2380880600000,4.0
2380880610000,4.0
2380880620000,3.0
2380880630000,3.0
2380880640000,3.0
2380880650000,4.0
2380880660000,3.0
2380880670000,4.0
2380880680000,4.0
2380880690000,4.0
2380880700000,3.0
2380880710000,4.0
2380880720000,3.0
2380880730000,4.0
2380880740000,3.0
2380880750000,3.0
2380880760000,3.0
2380880770000,4.0
2380880780000,3.0
2380880790000,4.0
2380880800000,4.0
2380880810000,3.0
2380880820000,3.0
2380880830000,3.0
2380880840000,4.0
2380880850000,3.0
2380880860000,3.0
2380880870000,3.0
2380880880000,4.0
2380880890000,3.0
2380880900000,4.0
2380880910000,1.0
2380880920000,3.0
2380880930000,3.0
2380880940000,3.0
2380880950000,2.0
2380880960000,4.0
2380880970000,4.0
2380880980000,3.0
2380880990000,4.0
2380881000000,4.0
2380881010000,4.0
2380881020000,3.0
2380881030000,4.0
2380881040000,4.0
2380881050000,4.0
2380881060000,3.0
2380881070000,4.0
2380881080000,4.0
2380881090000,3.0
2380881100000,4.0
2380881110000,4.0
2380881120000,4.0
2380881130000,4.0
2380881140000,4.0
2380881150000,4.0
2380881160000,4.0
2380881170000,4.0
2380881180000,4.0
2380881190000,4.0
2380881200000,4.0
2380881210000,3.0
2380881220000,4.0
2380881230000,4.0
2380881240000,3.0
2380881250000,4.0
2380881260000,4.0
2380881270000,4.0
2380881280000,4.0
2380881290000,3.0
2380881300000,4.0
2380881310000,4.0
2380881320000,3.0
2380881330000,4.0
2380881340000,4.0
2380881350000,3.0
2380881360000,4.0
2380881370000,3.0
2380881380000,4.0
2380881390000,3.0
2380881400000,4.0
2380881410000,3.0
2380881420000,4.0
2380881430000,3.0
2380890010000,2.0
2380890020000,5.0
2380890030000,4.0
2380890060000,4.0
2380890070000,3.0
2380890090000,5.0
2380890100000,3.0
2380890120000,3.0
2380890130000,4.0
2380890140000,3.0
2380890150000,3.0
2380890170000,4.0
2380890190000,4.0
2380890200000,4.0
2380890210000,4.0
2380890230000,5.0
2380890240000,4.0
2380890250000,3.0
2380890270000,4.0
2380890280000,4.0
2380890290000,3.0
2380890310000,4.0
2380890320000,3.0
2380890330000,3.0
2380890340000,3.0
2380890350000,3.0
2380890360000,4.0
2380890370000,4.0
2380890380000,4.0
2380890390000,4.0
2380890400000,4.0
2380890410000,4.0
2380890430000,5.0
2380890440000,3.0
2380890450000,3.0
2380890460000,3.0
2380890470000,2.0
2380890480000,4.0
2380890490000,4.0
2380890500000,4.0
2380890510000,3.0
2380890520000,3.0
2380890530000,4.0
2380890540000,4.0
2380890550000,3.0
2380890560000,3.0
2380890570000,3.0
2380890580000,5.0
2380890590000,3.0
2380890600000,6.0
2380890610000,3.0
2380890620000,4.0
2380890630000,4.0
2380890640000,4.0
2380890650000,5.0
2380890670000,3.0
2380890690000,4.0
2380890700000,4.0
2380890720000,4.0
2380890730000,4.0
2380890750000,3.0
2380890770000,4.0
2380890780000,5.0
2380890790000,3.0
2380890800000,4.0
2380890810000,4.0
2380890820000,3.0
2380890850000,4.0
2380890880000,3.0
2380890890000,3.0
2380890900000,5.0
2380890910000,3.0
2380890920000,4.0
2380890930000,4.0
2380890940000,5.0
2380890950000,4.0
2380890970000,4.0
2380890980000,4.0
2380890990000,4.0
2380891010000,4.0
2380891020000,4.0
2380891050000,4.0
2380891060000,4.0
2380891070000,4.0
2380891080000,2.0
2380900010000,3.0
2380900020000,4.0
2380900030000,3.0
2380900040000,3.0
2380900050000,4.0
2380900060000,3.0
2380900070000,3.0
2380900080000,4.0
2380900090000,4.0
2380900100000,3.0
2380900110000,4.0
2380900120000,4.0
2380900130000,3.0
2380900140000,3.0
2380900150000,4.0
2380900160000,3.0
2380900170000,4.0
2380900180000,3.0
2380900190000,3.0
2380900200000,3.0
2380900210000,4.0
2380900220000,3.0
2380900230000,3.0
2380900240000,4.0
2380900250000,3.0
2380900260000,3.0
2380900270000,3.0
2380900280000,3.0
2380900290000,4.0
2380900300000,4.0
2380900310000,4.0
2380900320000,3.0
2380900330000,3.0
2380900340000,3.0
2380900350000,3.0
2380900360000,4.0
2380900370000,3.0
2380900380000,4.0
2380900390000,4.0
2380900400000,4.0
2380900410000,3.0
2380900420000,4.0
2380900430000,3.0
2380900440000,4.0
2380900450000,3.0
2380900460000,3.0
2380900470000,4.0
2380900480000,4.0
2380900490000,3.0
2380900500000,3.0
2380900510000,3.0
2380900520000,3.0
2380900530000,4.0
2380900540000,4.0
2380900550000,3.0
2380900560000,4.0
2380900570000,4.0
2380900580000,3.0
2380900590000,3.0
2380900600000,3.0
2380900610000,4.0
2380900620000,3.0
2380900630000,3.0
2380900640000,3.0
2380900650000,3.0
2380900660000,4.0
2380900670000,3.0
2380900680000,4.0
2380900690000,3.0
2380900700000,3.0
2380900710000,3.0
2380900720000,2.0
2380900730000,3.0
2380900740000,3.0
2380900750000,3.0
2380900760000,3.0
2380900770000,3.0
2380900780000,3.0
2380900790000,3.0
2380900800000,3.0
2380900810000,3.0
2380900820000,4.0
2380900830000,3.0
2380900840000,4.0
2380900850000,4.0
2380900860000,3.0
2380900870000,3.0
2380900880000,3.0
2380900890000,3.0
2380900900000,3.0
2380900910000,3.0
2380900920000,3.0
2380900930000,3.0
2380900940000,3.0
2380900950000,3.0
2380900960000,3.0
2380900970000,3.0
2380900980000,3.0
2380900990000,3.0
2380901000000,4.0
2380901010000,2.0
2380901020000,4.0
2380901030000,3.0
2380901040000,3.0
2380901050000,2.0
2380901060000,2.0
2380901070000,4.0
2380901080000,3.0
2380901090000,4.0
2380901100000,3.0
2380901110000,3.0
2380901120000,4.0
2380901130000,4.0
2380901140000,3.0
2380901150000,3.0
2380901160000,3.0
2380901170000,4.0
2380901180000,3.0
2380901190000,3.0
2380901200000,3.0
2380901210000,4.0
2380901220000,3.0
2380901230000,4.0
2380901240000,4.0
2380901250000,3.0
2380901260000,4.0
2380901270000,3.0
2380901280000,4.0
2380901290000,3.0
2380901300000,3.0
2380901310000,3.0
2380901320000,3.0
2380901330000,3.0
2380901340000,3.0
2380910020000,3.0
2380910030000,3.0
2380910040000,4.0
2380910050000,4.0
2380910060000,3.0
2380910070000,3.0
2380910080000,4.0
2380910090000,3.0
2380910100000,4.0
2380910110000,4.0
2380910120000,3.0
2380910130000,3.0
2380910140000,3.0
2380910150000,3.0
2380910160000,3.0
2380910170000,3.0
2380910180000,4.0
2380910190000,3.0
2380910200000,5.0
2380910210000,5.0
2380910220000,4.0
2380910230000,3.0
2380910240000,4.0
2380910250000,4.0
2380910260000,3.0
2380910270000,4.0
2380910280000,3.0
2380910290000,4.0
2380910300000,3.0
2380910310000,4.0
2380910320000,4.0
2380910330000,3.0
2380910340000,3.0
2380910350000,3.0
2380910360000,4.0
2380910370000,4.0
2380910380000,3.0
2380910390000,4.0
2380910400000,3.0
2380910420000,4.0
2380910430000,3.0
2380910440000,3.0
2380910450000,3.0
2380910460000,4.0
2380910470000,3.0
2380910480000,3.0
2380910490000,3.0
2380910500000,3.0
2380910510000,4.0
2380910520000,5.0
2380920010000,3.0
2380920020000,3.0
2380920030000,3.0
2380920040000,3.0
2380920050000,4.0
2380920060000,3.0
2380920070000,3.0
2380920080000,4.0
2380920090000,5.0
2380920100000,4.0
2380920110000,5.0
2380920120000,4.0
2380920130000,3.0
2380920140000,3.0
2380920150000,4.0
2380920160000,4.0
2380920170000,3.0
2380920180000,4.0
2380920190000,4.0
2380920200000,3.0
2380920210000,5.0
2380920220000,4.0
2380920230000,4.0
2380920240000,5.0
2380920250000,5.0
2380920260000,4.0
2380920270000,3.0
2380920280000,3.0
2380920290000,4.0
2380920300000,4.0
2380920310000,4.0
2380920320000,4.0
2380920330000,5.0
2380920340000,5.0
2380920350000,5.0
2380920360000,4.0
2380920370000,5.0
2380920380000,3.0
2380920390000,4.0
2380920400000,3.0
2380920410000,4.0
2380920420000,3.0
2380920430000,3.0
2380920440000,3.0
2380920450000,3.0
2380920460000,3.0
2380920470000,4.0
2380930010000,3.0
2380930020000,3.0
2380930030000,3.0
2380930040000,5.0
2380930050000,3.0
2380930060000,3.0
2380930070000,4.0
2380930080000,3.0
2380930090000,3.0
2380930100000,3.0
2380930110000,3.0
2380930120000,3.0
2380930130000,3.0
2380930140000,3.0
2380930150000,4.0
2380930160000,5.0
2380930170000,4.0
2380930180000,3.0
2380930190000,3.0
2380930200000,4.0
2380930210000,3.0
2380930220000,4.0
2380930230000,3.0
2380930240000,3.0
2380930250000,3.0
2380930260000,4.0
2380930270000,4.0
2380930280000,3.0
2380930290000,3.0
2380930300000,3.0
2380930310000,4.0
2380930320000,3.0
2380930330000,3.0
2380930340000,3.0
2380930350000,3.0
2380930360000,3.0
2380930370000,3.0
2380930380000,3.0
2380930390000,4.0
2380930400000,3.0
2380930410000,3.0
2380930420000,3.0
2380930430000,4.0
2380930440000,5.0
2380930450000,3.0
2380930460000,4.0
2380930470000,3.0
2380930480000,4.0
2380930490000,3.0
2380930500000,3.0
2380930510000,5.0
2380930520000,5.0
2380930530000,3.0
2380930540000,3.0
2380930550000,3.0
2380930560000,4.0
2380930570000,3.0
2380930580000,3.0
2380930590000,3.0
2380930600000,5.0
2380930610000,5.0
2380930620000,4.0
2380930630000,3.0
